image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power
gas_c097e407425c7b2b,NBI,train,dataset\NBI\train\images\gas_c097e407425c7b2b.jpg,dataset\NBI\train\masks\gas_c097e407425c7b2b.png,1158,955,0.160308837890625,0.0007097218421822655,760726550.4091042,539904.2487533095
gas_c098928db52abf5a,NBI,train,dataset\NBI\train\images\gas_c098928db52abf5a.jpg,dataset\NBI\train\masks\gas_c098928db52abf5a.png,1031,896,0.14202880859375,0.00046487800052353245,566544880.0868587,263374.25106162333
gas_c0ad0dc251bea911,NBI,train,dataset\NBI\train\images\gas_c0ad0dc251bea911.jpg,dataset\NBI\train\masks\gas_c0ad0dc251bea911.png,1158,1009,0.2161712646484375,0.0003788839530430912,671076007.5013609,254259.93051449076
gas_c0b25b0a7b8cbc3c,NBI,train,dataset\NBI\train\images\gas_c0b25b0a7b8cbc3c.jpg,dataset\NBI\train\masks\gas_c0b25b0a7b8cbc3c.png,541,480,0.1946258544921875,0.0004743104145315115,643676990.7588774,305302.70031123905
gas_c0c283715552244,NBI,train,dataset\NBI\train\images\gas_c0c283715552244.jpg,dataset\NBI\train\masks\gas_c0c283715552244.png,985,1007,0.6100616455078125,0.0003730510293640205,1383420401.5671508,516086.4048478122
gas_c0e89b5fb8c1e7a6,NBI,train,dataset\NBI\train\images\gas_c0e89b5fb8c1e7a6.jpg,dataset\NBI\train\masks\gas_c0e89b5fb8c1e7a6.png,578,478,0.150238037109375,0.00024610242259186764,488406660.5412687,120198.06236921015
gas_c0f62e80472bcbbc,NBI,train,dataset\NBI\train\images\gas_c0f62e80472bcbbc.jpg,dataset\NBI\train\masks\gas_c0f62e80472bcbbc.png,1158,1009,0.081390380859375,0.0007191436410080979,666841697.5654286,479554.9663632232
gas_c11cd2c96bf7237a,NBI,train,dataset\NBI\train\images\gas_c11cd2c96bf7237a.jpg,dataset\NBI\train\masks\gas_c11cd2c96bf7237a.png,1157,1007,0.6690673828125,0.0006317222896093408,938188435.5331639,592674.5465800157
gas_c127d2d76d9220de,NBI,train,dataset\NBI\train\images\gas_c127d2d76d9220de.jpg,dataset\NBI\train\masks\gas_c127d2d76d9220de.png,1156,1007,0.623565673828125,0.00040629984395611744,905689625.4720492,367981.55350196804
gas_c12b2b11017ea1f8,NBI,train,dataset\NBI\train\images\gas_c12b2b11017ea1f8.jpg,dataset\NBI\train\masks\gas_c12b2b11017ea1f8.png,1157,1007,0.4015960693359375,0.0003258423732339773,1279007798.314125,416754.93638743873
gas_c12ba6f47ed9542f,NBI,train,dataset\NBI\train\images\gas_c12ba6f47ed9542f.jpg,dataset\NBI\train\masks\gas_c12ba6f47ed9542f.png,1158,1008,0.0693511962890625,0.0007438077048256829,772557151.459162,574633.9616735068
gas_c14eec7537e0c34c,NBI,train,dataset\NBI\train\images\gas_c14eec7537e0c34c.jpg,dataset\NBI\train\masks\gas_c14eec7537e0c34c.png,1156,1007,0.3365631103515625,0.0003626960337049331,556281402.2746943,201761.05822884996
gas_c171a9de049b87f1,NBI,train,dataset\NBI\train\images\gas_c171a9de049b87f1.jpg,dataset\NBI\train\masks\gas_c171a9de049b87f1.png,1156,1006,0.644073486328125,0.00030772044616348885,501021793.7780239,154174.64991900502
gas_c1d8f428eb1c9161,NBI,train,dataset\NBI\train\images\gas_c1d8f428eb1c9161.jpg,dataset\NBI\train\masks\gas_c1d8f428eb1c9161.png,1157,1008,0.2029571533203125,0.0008644108305576222,480095403.6666512,414999.66663038684
gas_c1e1899c7e86459d,NBI,train,dataset\NBI\train\images\gas_c1e1899c7e86459d.jpg,dataset\NBI\train\masks\gas_c1e1899c7e86459d.png,1156,1007,0.697906494140625,0.0003581115726911328,783131511.293441,280448.4571332778
gas_c21a3aa59612b82b,NBI,train,dataset\NBI\train\images\gas_c21a3aa59612b82b.jpg,dataset\NBI\train\masks\gas_c21a3aa59612b82b.png,561,480,0.6462554931640625,0.00019006475931114655,1500337819.8794916,285161.3466208059
gas_c2200ed27e88b23f,NBI,train,dataset\NBI\train\images\gas_c2200ed27e88b23f.jpg,dataset\NBI\train\masks\gas_c2200ed27e88b23f.png,1156,1007,0.4449920654296875,0.0009086464652608919,646749321.462453,587666.4848567382
gas_c23a285a3329bd22,NBI,train,dataset\NBI\train\images\gas_c23a285a3329bd22.jpg,dataset\NBI\train\masks\gas_c23a285a3329bd22.png,522,482,0.393157958984375,0.00014213975762656422,503262109.0566397,71533.5542039443
gas_c2564b4453e219cb,NBI,train,dataset\NBI\train\images\gas_c2564b4453e219cb.jpg,dataset\NBI\train\masks\gas_c2564b4453e219cb.png,1156,1006,0.496063232421875,0.0004638292599792492,798865875.9298118,370537.36805519933
gas_c272f49455dd22dd,NBI,train,dataset\NBI\train\images\gas_c272f49455dd22dd.jpg,dataset\NBI\train\masks\gas_c272f49455dd22dd.png,1156,1007,0.5906829833984375,0.0006196941890953103,951782070.3830218,589813.8183014623
gas_c2b6ce78ba1d2b5a,NBI,train,dataset\NBI\train\images\gas_c2b6ce78ba1d2b5a.jpg,dataset\NBI\train\masks\gas_c2b6ce78ba1d2b5a.png,1069,1006,0.327484130859375,0.00023656795998481647,707004695.1453135,167254.6584302139
gas_c2b9cdfadc63129c,NBI,train,dataset\NBI\train\images\gas_c2b9cdfadc63129c.jpg,dataset\NBI\train\masks\gas_c2b9cdfadc63129c.png,1156,1007,0.86212158203125,0.00026789682589507574,937530072.114787,251161.3305007329
gas_c2c22e494e40fc5c,NBI,train,dataset\NBI\train\images\gas_c2c22e494e40fc5c.jpg,dataset\NBI\train\masks\gas_c2c22e494e40fc5c.png,1157,1006,0.377349853515625,0.00037931287388163386,893087169.079708,338759.46073043667
gas_c31423f830a246a3,NBI,train,dataset\NBI\train\images\gas_c31423f830a246a3.jpg,dataset\NBI\train\masks\gas_c31423f830a246a3.png,513,480,0.3921966552734375,0.00015780770561550097,675587683.1244596,106612.94221596308
gas_c3581d0c6047256a,NBI,train,dataset\NBI\train\images\gas_c3581d0c6047256a.jpg,dataset\NBI\train\masks\gas_c3581d0c6047256a.png,469,481,0.3370361328125,0.0001327562891655084,921272714.5766093,122304.7468966252
gas_c3730597fd61fea,NBI,train,dataset\NBI\train\images\gas_c3730597fd61fea.jpg,dataset\NBI\train\masks\gas_c3730597fd61fea.png,1158,1009,0.0953216552734375,0.0007096586203090342,336416688.06422126,238741.00270059
gas_c381b0300c74fc12,NBI,train,dataset\NBI\train\images\gas_c381b0300c74fc12.jpg,dataset\NBI\train\masks\gas_c381b0300c74fc12.png,496,480,0.588348388671875,0.00040050646427776355,553653748.8269434,221741.90537680808
gas_c39dc7298028931a,NBI,train,dataset\NBI\train\images\gas_c39dc7298028931a.jpg,dataset\NBI\train\masks\gas_c39dc7298028931a.png,1156,733,0.6150665283203125,0.00020616129504648101,1003872214.803783,206959.59586512708
gas_c3abba2f54ca0339,NBI,train,dataset\NBI\train\images\gas_c3abba2f54ca0339.jpg,dataset\NBI\train\masks\gas_c3abba2f54ca0339.png,939,818,0.8308258056640625,0.0005568450174890039,866307957.1044981,482399.2695247175
gas_c3f818144b036456,NBI,train,dataset\NBI\train\images\gas_c3f818144b036456.jpg,dataset\NBI\train\masks\gas_c3f818144b036456.png,1156,1007,0.4827728271484375,0.00024309923181468004,650729307.3726103,158191.79474158038
gas_c3f8fa602a2d68c7,NBI,train,dataset\NBI\train\images\gas_c3f8fa602a2d68c7.jpg,dataset\NBI\train\masks\gas_c3f8fa602a2d68c7.png,561,480,0.4014892578125,0.000374028106840661,684741799.981669,256112.6791218102
gas_c3fa6a997579e364,NBI,train,dataset\NBI\train\images\gas_c3fa6a997579e364.jpg,dataset\NBI\train\masks\gas_c3fa6a997579e364.png,1156,1007,0.5984954833984375,0.0005725775562346122,707356778.4235598,405016.61557574995
gas_c3fb9b34177cb336,NBI,train,dataset\NBI\train\images\gas_c3fb9b34177cb336.jpg,dataset\NBI\train\masks\gas_c3fb9b34177cb336.png,531,466,0.2173919677734375,0.001934207289246765,746319750.1121107,1443537.1007756689
gas_c446e55b2ce6b3d3,NBI,train,dataset\NBI\train\images\gas_c446e55b2ce6b3d3.jpg,dataset\NBI\train\masks\gas_c446e55b2ce6b3d3.png,1156,1007,0.506866455078125,0.0005432062333042154,652939364.7228603,354680.7328871523
gas_c489f84695054b3,NBI,train,dataset\NBI\train\images\gas_c489f84695054b3.jpg,dataset\NBI\train\masks\gas_c489f84695054b3.png,561,480,0.654693603515625,0.0007489658708176413,614612102.8168242,460323.48880126444
gas_c48c044f2d06b2a,NBI,train,dataset\NBI\train\images\gas_c48c044f2d06b2a.jpg,dataset\NBI\train\masks\gas_c48c044f2d06b2a.png,561,480,0.4220733642578125,0.00023927997605513126,1173834117.7577853,280874.999589779
gas_c4a7fd99b0c1457d,NBI,train,dataset\NBI\train\images\gas_c4a7fd99b0c1457d.jpg,dataset\NBI\train\masks\gas_c4a7fd99b0c1457d.png,980,1007,0.36065673828125,0.00043732836301603836,747192218.9621836,326768.34997705306
gas_c53b5c65059f55a,NBI,train,dataset\NBI\train\images\gas_c53b5c65059f55a.jpg,dataset\NBI\train\masks\gas_c53b5c65059f55a.png,561,432,0.3326416015625,0.00022069634340960513,697338934.8810457,153900.15304539553
gas_c54058e60d96e2b,NBI,train,dataset\NBI\train\images\gas_c54058e60d96e2b.jpg,dataset\NBI\train\masks\gas_c54058e60d96e2b.png,1156,1007,0.162811279296875,0.0003556630445309634,749373602.7376548,266524.497040811
gas_c563daa8a1ab0fcd,NBI,train,dataset\NBI\train\images\gas_c563daa8a1ab0fcd.jpg,dataset\NBI\train\masks\gas_c563daa8a1ab0fcd.png,1156,1007,0.4352264404296875,0.0006057508311695129,804009124.076217,487029.1951770405
gas_c579e96988cdd90c,NBI,train,dataset\NBI\train\images\gas_c579e96988cdd90c.jpg,dataset\NBI\train\masks\gas_c579e96988cdd90c.png,1158,1009,0.1772918701171875,0.000492752329309667,905224349.6038756,446051.40681513806
gas_c5880f572d4bf8fb,NBI,train,dataset\NBI\train\images\gas_c5880f572d4bf8fb.jpg,dataset\NBI\train\masks\gas_c5880f572d4bf8fb.png,486,479,0.1475067138671875,0.0010273196995185013,725849289.9968936,745679.2744953263
gas_c597ec174e4cdbd5,NBI,train,dataset\NBI\train\images\gas_c597ec174e4cdbd5.jpg,dataset\NBI\train\masks\gas_c597ec174e4cdbd5.png,1156,1007,0.4401702880859375,0.0006427835872022419,589338041.8672202,378816.8206261568
gas_c5cb032fb3025b9d,NBI,train,dataset\NBI\train\images\gas_c5cb032fb3025b9d.jpg,dataset\NBI\train\masks\gas_c5cb032fb3025b9d.png,444,480,0.366943359375,0.00038130416800532515,547389141.16995,208721.76104895727
gas_c5f3aefbeec04a95,NBI,train,dataset\NBI\train\images\gas_c5f3aefbeec04a95.jpg,dataset\NBI\train\masks\gas_c5f3aefbeec04a95.png,562,480,0.4843902587890625,0.00033129956091327667,1568022640.7541714,519485.21238393354
gas_c5f5c0a9e062344c,NBI,train,dataset\NBI\train\images\gas_c5f5c0a9e062344c.jpg,dataset\NBI\train\masks\gas_c5f5c0a9e062344c.png,532,476,0.0515899658203125,0.0002428343504040483,839320293.7838676,203815.79832194047
gas_c609ec08aab96922,NBI,train,dataset\NBI\train\images\gas_c609ec08aab96922.jpg,dataset\NBI\train\masks\gas_c609ec08aab96922.png,1156,1007,0.2488555908203125,0.00037015715833812205,975240222.2515032,360992.14936565503
gas_c625d6d30d3a538a,NBI,train,dataset\NBI\train\images\gas_c625d6d30d3a538a.jpg,dataset\NBI\train\masks\gas_c625d6d30d3a538a.png,1156,1007,0.5633544921875,0.0004091291258865135,937372803.8562399,383506.5158714937
gas_c64035a4959ca82,NBI,train,dataset\NBI\train\images\gas_c64035a4959ca82.jpg,dataset\NBI\train\masks\gas_c64035a4959ca82.png,1158,1009,0.3121337890625,0.0008830403842200913,675450375.5038214,596449.9591064993
gas_c65399a5ac06b565,NBI,train,dataset\NBI\train\images\gas_c65399a5ac06b565.jpg,dataset\NBI\train\masks\gas_c65399a5ac06b565.png,192,183,0.05914306640625,0.00015048432191989167,694167969.0959476,104461.396127912
gas_c65604eb3758c089,NBI,train,dataset\NBI\train\images\gas_c65604eb3758c089.jpg,dataset\NBI\train\masks\gas_c65604eb3758c089.png,548,463,0.4566497802734375,0.000261444133821619,536737071.4126567,140326.75872543448
gas_c66016e573d481dd,NBI,train,dataset\NBI\train\images\gas_c66016e573d481dd.jpg,dataset\NBI\train\masks\gas_c66016e573d481dd.png,1156,1007,0.1744842529296875,0.000635705300273123,708475635.4214532,450381.7165517865
gas_c6680c27cc130901,NBI,train,dataset\NBI\train\images\gas_c6680c27cc130901.jpg,dataset\NBI\train\masks\gas_c6680c27cc130901.png,514,479,0.0716552734375,0.00021699505155061902,760039341.0721415,164924.77599644786
gas_c6942822e91067ef,NBI,train,dataset\NBI\train\images\gas_c6942822e91067ef.jpg,dataset\NBI\train\masks\gas_c6942822e91067ef.png,1158,1009,0.11578369140625,0.000582312866601622,648307043.3961092,377517.53287801053
gas_c73cc5fd1387695,NBI,train,dataset\NBI\train\images\gas_c73cc5fd1387695.jpg,dataset\NBI\train\masks\gas_c73cc5fd1387695.png,1156,1007,0.47955322265625,0.0006368161779574258,614348810.8659747,391227.26166835945
gas_c74e86792d27d07,NBI,train,dataset\NBI\train\images\gas_c74e86792d27d07.jpg,dataset\NBI\train\masks\gas_c74e86792d27d07.png,1158,1009,0.0529937744140625,0.0007000977116038039,879522841.7476354,615751.928810794
gas_c767fc05dc9086e,NBI,train,dataset\NBI\train\images\gas_c767fc05dc9086e.jpg,dataset\NBI\train\masks\gas_c767fc05dc9086e.png,1158,1009,0.233062744140625,0.0017339222255354618,607144132.2489502,1052740.7050098965
gas_c779614160720f13,NBI,train,dataset\NBI\train\images\gas_c779614160720f13.jpg,dataset\NBI\train\masks\gas_c779614160720f13.png,565,480,0.524078369140625,0.0006166052052585058,797960659.740838,492026.6963877122
gas_c7adedf5dffc5f6f,NBI,train,dataset\NBI\train\images\gas_c7adedf5dffc5f6f.jpg,dataset\NBI\train\masks\gas_c7adedf5dffc5f6f.png,1156,1007,0.78533935546875,0.0004776768435162487,789130636.9230298,376949.4317673598
gas_c7b52ca5e8f8bb99,NBI,train,dataset\NBI\train\images\gas_c7b52ca5e8f8bb99.jpg,dataset\NBI\train\masks\gas_c7b52ca5e8f8bb99.png,1158,1010,0.2606048583984375,0.0012931040909016612,777913921.4871823,1005923.6742444291
gas_c7cec0db5bae169f,NBI,train,dataset\NBI\train\images\gas_c7cec0db5bae169f.jpg,dataset\NBI\train\masks\gas_c7cec0db5bae169f.png,1157,1007,0.1037445068359375,0.00024075092815831108,952145416.4801843,229229.89275928604
gas_c7dcd1c2f3b0f590,NBI,train,dataset\NBI\train\images\gas_c7dcd1c2f3b0f590.jpg,dataset\NBI\train\masks\gas_c7dcd1c2f3b0f590.png,1158,1008,0.191253662109375,0.00018116590675952167,624868220.2382467,113204.81772467044
gas_c7e41c9499ad56ec,NBI,train,dataset\NBI\train\images\gas_c7e41c9499ad56ec.jpg,dataset\NBI\train\masks\gas_c7e41c9499ad56ec.png,578,478,0.0875701904296875,0.0002346797909715632,551753888.1550175,129485.48713996678
gas_c7f9894744b4cabb,NBI,train,dataset\NBI\train\images\gas_c7f9894744b4cabb.jpg,dataset\NBI\train\masks\gas_c7f9894744b4cabb.png,1158,1009,0.22344970703125,0.0008079521327794343,599187774.6092733,484115.0404309253
gas_c80e46d563bfede6,NBI,train,dataset\NBI\train\images\gas_c80e46d563bfede6.jpg,dataset\NBI\train\masks\gas_c80e46d563bfede6.png,1219,803,0.1556549072265625,0.0001604651777796087,809538967.6000307,129902.81435545982
gas_c81300272eebe566,NBI,train,dataset\NBI\train\images\gas_c81300272eebe566.jpg,dataset\NBI\train\masks\gas_c81300272eebe566.png,1157,1007,0.12982177734375,0.0006307394404619699,729316224.5216454,460008.5073746191
gas_c82ab9753b437a1b,NBI,train,dataset\NBI\train\images\gas_c82ab9753b437a1b.jpg,dataset\NBI\train\masks\gas_c82ab9753b437a1b.png,1156,1119,0.3247833251953125,0.00038164069983255105,795955041.4512571,303768.83905470493
gas_c84015c9ab2e6fb7,NBI,train,dataset\NBI\train\images\gas_c84015c9ab2e6fb7.jpg,dataset\NBI\train\masks\gas_c84015c9ab2e6fb7.png,1156,1006,0.5588226318359375,0.00023762623395512917,884293154.023099,210131.251902812
gas_c8612dca91d294e2,NBI,train,dataset\NBI\train\images\gas_c8612dca91d294e2.jpg,dataset\NBI\train\masks\gas_c8612dca91d294e2.png,347,404,0.1976470947265625,0.00039983641403297765,581792964.0757246,232622.01246565473
gas_c861b85b0a1ba8d8,NBI,train,dataset\NBI\train\images\gas_c861b85b0a1ba8d8.jpg,dataset\NBI\train\masks\gas_c861b85b0a1ba8d8.png,1158,1009,0.525543212890625,0.0007684691228356668,1413119058.156217,1085938.3630836718
gas_c863e57fd3fb85c9,NBI,train,dataset\NBI\train\images\gas_c863e57fd3fb85c9.jpg,dataset\NBI\train\masks\gas_c863e57fd3fb85c9.png,1030,896,0.1523284912109375,0.0005446523623556805,244717948.87603226,133286.20896616761
gas_c864139b3ddbc91d,NBI,train,dataset\NBI\train\images\gas_c864139b3ddbc91d.jpg,dataset\NBI\train\masks\gas_c864139b3ddbc91d.png,1158,1009,0.4254608154296875,0.000652623356089342,573354578.9514803,374184.5895445067
gas_c88f09f56fcc5daf,NBI,train,dataset\NBI\train\images\gas_c88f09f56fcc5daf.jpg,dataset\NBI\train\masks\gas_c88f09f56fcc5daf.png,1157,1007,0.810394287109375,0.0003005966370664666,603565672.1322567,181429.81129171795
gas_c8b80eaf181f989f,NBI,train,dataset\NBI\train\images\gas_c8b80eaf181f989f.jpg,dataset\NBI\train\masks\gas_c8b80eaf181f989f.png,1158,1008,0.045501708984375,0.0007685471025441705,623807762.5942022,479425.6484863358
gas_c8e1024048ec788e,NBI,train,dataset\NBI\train\images\gas_c8e1024048ec788e.jpg,dataset\NBI\train\masks\gas_c8e1024048ec788e.png,1156,1007,0.625640869140625,0.0007699511263882624,692282518.7850826,533023.7051174778
gas_c90872a456afd54d,NBI,train,dataset\NBI\train\images\gas_c90872a456afd54d.jpg,dataset\NBI\train\masks\gas_c90872a456afd54d.png,1156,1006,0.5074462890625,0.0005165925482631728,737588342.2186543,381032.6412759437
gas_c91413d7c2868d2e,NBI,train,dataset\NBI\train\images\gas_c91413d7c2868d2e.jpg,dataset\NBI\train\masks\gas_c91413d7c2868d2e.png,1158,1008,0.3588409423828125,0.0005427214248829775,665125346.7642294,360977.77592166705
gas_c924425890505ee2,NBI,train,dataset\NBI\train\images\gas_c924425890505ee2.jpg,dataset\NBI\train\masks\gas_c924425890505ee2.png,1157,1006,0.50177001953125,0.00036174971740258896,752785980.8730797,272320.1158454673
gas_c9282e96010fb61c,NBI,train,dataset\NBI\train\images\gas_c9282e96010fb61c.jpg,dataset\NBI\train\masks\gas_c9282e96010fb61c.png,1156,1007,0.7818450927734375,0.0003096457532314552,827539492.0309423,256244.08933869694
gas_c928e963508261bb,NBI,train,dataset\NBI\train\images\gas_c928e963508261bb.jpg,dataset\NBI\train\masks\gas_c928e963508261bb.png,1031,896,0.0612030029296875,0.0003327392089033675,810206785.7391462,269587.5649349837
gas_c935fe065c7d5fe0,NBI,train,dataset\NBI\train\images\gas_c935fe065c7d5fe0.jpg,dataset\NBI\train\masks\gas_c935fe065c7d5fe0.png,561,480,0.232879638671875,0.0003827493026442528,749970800.2305573,287050.80079179804
gas_c9a6985bf69eef3,NBI,train,dataset\NBI\train\images\gas_c9a6985bf69eef3.jpg,dataset\NBI\train\masks\gas_c9a6985bf69eef3.png,1158,1009,0.255645751953125,0.0007076733841598483,626182594.7332257,443132.75591685664
gas_c9c6c040888acd11,NBI,train,dataset\NBI\train\images\gas_c9c6c040888acd11.jpg,dataset\NBI\train\masks\gas_c9c6c040888acd11.png,1158,1010,0.1604766845703125,0.0009097329107142044,672669690.834725,611949.7557922984
gas_c9d7eec6074166dd,NBI,train,dataset\NBI\train\images\gas_c9d7eec6074166dd.jpg,dataset\NBI\train\masks\gas_c9d7eec6074166dd.png,1158,1008,0.4413604736328125,0.00023166410318950823,862260792.3849597,199754.87318333643
gas_c9f6c89ec778d949,NBI,train,dataset\NBI\train\images\gas_c9f6c89ec778d949.jpg,dataset\NBI\train\masks\gas_c9f6c89ec778d949.png,1158,1008,0.253387451171875,0.0006604298433678563,548971915.4427373,362557.43612919905
gas_ca3e774adc999f77,NBI,train,dataset\NBI\train\images\gas_ca3e774adc999f77.jpg,dataset\NBI\train\masks\gas_ca3e774adc999f77.png,1158,916,0.23797607421875,0.0011635721436761806,345269028.90100724,401745.42410333815
gas_cabb9377f66edee,NBI,train,dataset\NBI\train\images\gas_cabb9377f66edee.jpg,dataset\NBI\train\masks\gas_cabb9377f66edee.png,513,481,0.1719818115234375,0.0017902847547117409,743913481.8581161,1331816.9653951146
gas_cad8017754db955b,NBI,train,dataset\NBI\train\images\gas_cad8017754db955b.jpg,dataset\NBI\train\masks\gas_cad8017754db955b.png,1123,1009,0.23236083984375,0.0005821521871984531,776599343.4047827,452099.0063399768
gas_cb2cdbe4cfe22007,NBI,train,dataset\NBI\train\images\gas_cb2cdbe4cfe22007.jpg,dataset\NBI\train\masks\gas_cb2cdbe4cfe22007.png,1158,1009,0.4458465576171875,0.0009232686907530543,766963161.7722414,708113.0742252803
gas_cb9a49ce7fb92054,NBI,train,dataset\NBI\train\images\gas_cb9a49ce7fb92054.jpg,dataset\NBI\train\masks\gas_cb9a49ce7fb92054.png,1158,1009,0.18829345703125,0.0009500439948131237,355127876.7154786,337387.1066642758
gas_cbda1eacd9cbbfc8,NBI,train,dataset\NBI\train\images\gas_cbda1eacd9cbbfc8.jpg,dataset\NBI\train\masks\gas_cbda1eacd9cbbfc8.png,1157,1007,0.2862548828125,0.0005479616161499678,720247744.3946792,394668.11804687727
gas_cbe3a13ccea77bec,NBI,train,dataset\NBI\train\images\gas_cbe3a13ccea77bec.jpg,dataset\NBI\train\masks\gas_cbe3a13ccea77bec.png,1158,1008,0.4165191650390625,0.00031466092790463147,753416790.4474895,237070.82638113634
gas_cc10268fab34578f,NBI,train,dataset\NBI\train\images\gas_cc10268fab34578f.jpg,dataset\NBI\train\masks\gas_cc10268fab34578f.png,1158,1009,0.32489013671875,0.0008322852769795207,711528663.6187313,592194.830878784
gas_cc3307bae691905,NBI,train,dataset\NBI\train\images\gas_cc3307bae691905.jpg,dataset\NBI\train\masks\gas_cc3307bae691905.png,1158,1009,0.5960540771484375,0.0004438987447666493,892977671.2991003,396391.6673943162
